AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4445.641113,4106.153809,4243.589844,4183.07666,4180.512695,4463.07666,3992.820313,4503.589844,3724.615234,4295.897461,4722.05127,4105.12793,4420.512695,3945.640869
4452.820313,4117.94873,4251.794922,4183.589844,4188.717773,4456.922852,4005.640869,4516.410156,3731.281982,4301.538574,4732.307617,4120.512695,4444.102539,3959.487061
4454.358887,4120,4257.436035,4183.589844,4192.820313,4455.897461,4026.153809,4551.794922,3741.025635,4306.666504,4730.769043,4135.897461,4447.692383,3972.307617
4445.641113,4101.538574,4241.025391,4176.922852,4182.563965,4460,4004.102539,4536.410156,3718.461426,4277.436035,4713.333008,4115.897461,4426.666504,3953.333252
4442.563965,4101.538574,4235.384277,4173.846191,4184.615234,4451.281738,3988.205078,4530.256348,3734.358887,4307.179199,4731.281738,4114.358887,4432.820313,3949.230713
4439.487305,4106.666504,4233.846191,4173.846191,4185.641113,4449.743652,3988.717773,4530.256348,3742.05127,4321.025391,4733.333008,4107.692383,4417.435547,3940
4436.410156,4104.615234,4224.615234,4171.281738,4180.512695,4444.102539,3980,4514.358887,3715.384521,4284.615234,4709.230469,4086.153809,4392.307617,3922.563965
4449.743652,4114.358887,4238.461426,4176.410156,4190.769043,4437.94873,3993.333252,4536.410156,3733.333252,4301.538574,4727.692383,4111.281738,4418.974121,3941.53833
4455.897461,4113.846191,4249.230469,4181.025391,4196.410156,4446.153809,4006.153809,4540.512695,3737.94873,4300.512695,4732.820313,4135.384277,4434.358887,3956.923096
4443.589844,4101.025391,4236.922852,4174.871582,4191.281738,4447.179199,3991.281982,4511.281738,3708.717773,4264.102539,4707.692383,4124.102539,4421.538574,3950.769043
4450.256348,4107.179199,4245.641113,4178.461426,4195.897461,4450.769043,3985.640869,4522.05127,3724.102539,4295.897461,4727.179199,4127.692383,4426.153809,3955.897461
4463.589844,4121.538574,4260.512695,4188.205078,4202.563965,4447.179199,3996.923096,4536.922852,3753.845947,4342.563965,4754.871582,4143.07666,4445.12793,3964.615234
4451.794922,4112.820313,4249.230469,4185.12793,4196.922852,4437.435547,3998.461426,4518.974121,3742.05127,4324.615234,4739.487305,4137.94873,4445.641113,3955.384521
4442.05127,4089.743408,4231.794922,4176.922852,4187.179199,4444.615234,3974.358887,4492.820313,3703.076904,4264.102539,4701.025391,4110.769043,4403.589844,3928.717773
4453.846191,4087.179443,4227.179199,4173.846191,4188.205078,4444.102539,3953.333252,4484.102539,3683.076904,4233.846191,4683.07666,4097.94873,4382.05127,3917.435791
4468.717773,4112.307617,4240.512695,4180.512695,4198.461426,4444.615234,3968.205078,4503.589844,3713.845947,4280.512695,4716.922852,4116.922852,4414.358887,3941.025635
4468.717773,4132.820313,4254.871582,4189.230469,4206.153809,4448.717773,3993.333252,4530.769043,3753.845947,4338.461426,4756.410156,4135.897461,4438.461426,3962.563965
4457.94873,4124.615234,4248.205078,4184.615234,4204.102539,4444.102539,3982.05127,4520.512695,3742.563965,4324.615234,4738.974121,4121.538574,4417.94873,3948.205078
4455.897461,4114.358887,4239.487305,4180,4200.512695,4447.692383,3962.05127,4490.256348,3709.230713,4280,4705.641113,4098.461426,4388.205078,3928.205078
4456.410156,4114.871582,4233.846191,4182.05127,4201.538574,4441.538574,3963.5896,4483.589844,3691.794678,4246.666504,4692.307617,4093.333252,4374.358887,3928.205078
4456.410156,4113.846191,4235.897461,4183.589844,4201.025391,4436.922852,3962.05127,4488.717773,3696.410156,4245.641113,4699.487305,4098.461426,4378.461426,3936.923096
4461.538574,4117.94873,4246.153809,4184.615234,4201.538574,4440.512695,3963.5896,4502.05127,3727.692139,4292.307617,4729.230469,4102.05127,4397.435547,3943.5896
4455.384277,4113.333008,4233.333008,4181.025391,4198.461426,4431.281738,3951.281982,4495.384277,3717.435791,4283.589844,4717.435547,4086.666504,4378.461426,3929.230713
4451.281738,4105.12793,4223.07666,4176.922852,4193.846191,4428.717773,3925.640869,4465.12793,3683.076904,4241.025391,4690.769043,4075.897217,4347.179199,3917.94873
4461.538574,4117.94873,4242.05127,4181.025391,4202.05127,4428.205078,3949.230713,4488.717773,3718.461426,4288.717773,4726.153809,4097.436035,4382.05127,3943.076904
4460.512695,4120.512695,4244.102539,4183.589844,4203.589844,4426.153809,3968.717773,4510.256348,3740,4316.410156,4738.974121,4096.410156,4397.435547,3944.102539
4449.743652,4104.615234,4226.153809,4176.410156,4193.333008,4429.230469,3942.05127,4471.794922,3694.358887,4260.512695,4701.025391,4073.333252,4360,3918.974365
4449.230469,4109.230469,4228.205078,4175.384277,4198.461426,4430.256348,3941.025635,4464.615234,3687.692139,4256.922852,4700,4082.563965,4364.615234,3926.666504
4454.871582,4113.333008,4236.922852,4181.025391,4203.589844,4440.512695,3963.076904,4489.743652,3707.179443,4282.563965,4719.487305,4090.256348,4378.974121,3932.307617
4452.820313,4107.179199,4231.794922,4178.974121,4198.974121,4438.974121,3961.53833,4487.179199,3696.410156,4267.179199,4709.230469,4077.94873,4360,3919.487061
4452.820313,4115.897461,4234.358887,4178.461426,4203.07666,4433.846191,3963.076904,4492.307617,3705.640869,4273.846191,4712.820313,4079.487061,4366.666504,3922.563965
4454.358887,4118.461426,4238.974121,4180,4205.641113,4443.07666,3981.53833,4507.692383,3728.205078,4296.410156,4730.256348,4078.974365,4387.179199,3922.563965
4444.615234,4107.692383,4228.205078,4173.333008,4197.94873,4436.410156,3984.102539,4510.256348,3716.410156,4283.07666,4718.461426,4071.281982,4379.487305,3912.307617
4446.153809,4106.153809,4226.153809,4170.769043,4191.794922,4436.410156,3965.128174,4509.743652,3707.692139,4274.871582,4713.846191,4077.435791,4368.717773,3916.923096
4453.333008,4116.922852,4233.846191,4174.358887,4194.871582,4439.487305,3963.076904,4512.820313,3728.205078,4305.12793,4734.358887,4088.717773,4382.563965,3927.692139
4451.281738,4120,4230.769043,4175.897461,4200,4440.512695,3979.487061,4512.820313,3734.871582,4324.615234,4739.487305,4089.230713,4393.333008,3926.153809
4454.871582,4110.769043,4234.358887,4177.436035,4201.025391,4457.94873,3974.871582,4499.487305,3717.94873,4303.589844,4731.281738,4089.230713,4385.12793,3922.563965
4456.922852,4107.179199,4240,4177.94873,4202.05127,4456.922852,3964.102539,4482.563965,3714.871582,4290.769043,4729.230469,4093.845947,4394.358887,3930.769043
4453.846191,4108.205078,4236.410156,4176.410156,4200.512695,4449.743652,3970.256348,4476.922852,3721.025635,4301.538574,4730.769043,4090.769043,4392.307617,3929.230713
4448.205078,4105.12793,4230.256348,4173.333008,4196.410156,4449.230469,3968.717773,4478.461426,3709.230713,4283.589844,4717.435547,4083.076904,4359.487305,3913.845947
4450.769043,4107.692383,4232.307617,4173.333008,4197.94873,4443.07666,3963.5896,4483.07666,3702.563965,4261.538574,4705.641113,4088.717773,4365.12793,3915.384521
4461.538574,4113.846191,4243.07666,4177.436035,4202.563965,4451.281738,3977.94873,4493.846191,3722.05127,4291.794922,4726.666504,4093.845947,4401.538574,3926.153809
4457.435547,4110.769043,4240.512695,4177.94873,4203.07666,4452.820313,3992.820313,4506.666504,3731.281982,4314.358887,4734.358887,4081.025635,4398.461426,3914.358887
4452.307617,4103.589844,4233.333008,4175.897461,4199.487305,4453.846191,3980,4498.974121,3713.845947,4292.820313,4715.897461,4067.179443,4371.281738,3898.461426
4464.615234,4109.743652,4243.07666,4178.461426,4201.025391,4460.512695,3966.666504,4496.922852,3720,4300.512695,4729.743652,4080.512695,4377.435547,3914.358887
4464.615234,4112.307617,4243.07666,4178.974121,4200.512695,4455.897461,3966.153809,4505.641113,3734.358887,4314.871582,4740.512695,4093.333252,4391.281738,3927.692139
4455.384277,4100.512695,4231.794922,4175.384277,4194.871582,4457.94873,3956.410156,4487.179199,3708.717773,4281.538574,4713.333008,4077.435791,4376.410156,3910.769043
4460,4103.589844,4236.922852,4176.410156,4199.487305,4458.974121,3957.435791,4478.974121,3698.461426,4274.871582,4704.102539,4079.487061,4372.820313,3914.871582
4469.743652,4118.461426,4248.205078,4181.025391,4204.615234,4457.94873,3968.205078,4493.846191,3720,4301.025391,4722.563965,4102.05127,4385.641113,3935.897461
4469.230469,4123.07666,4243.07666,4181.538574,4201.025391,4458.461426,3966.153809,4488.205078,3722.563965,4302.05127,4729.230469,4096.410156,4394.871582,3928.205078
4463.589844,4112.820313,4235.384277,4179.487305,4201.538574,4450.769043,3961.53833,4471.281738,3697.435791,4273.333008,4710.256348,4081.025635,4396.922852,3913.845947
4464.102539,4097.94873,4242.05127,4180,4203.07666,4457.435547,3975.384521,4487.692383,3685.128174,4249.230469,4695.384277,4082.563965,4373.846191,3910.769043
4467.179199,4102.563965,4245.12793,4178.974121,4201.538574,4460,3991.794678,4517.94873,3713.845947,4278.974121,4714.358887,4090.769043,4365.12793,3910.769043
4465.641113,4109.743652,4237.436035,4176.410156,4200,4454.358887,3979.487061,4504.615234,3738.974365,4319.487305,4735.897461,4092.820313,4389.230469,3911.794678
4462.563965,4096.410156,4234.358887,4174.871582,4195.897461,4458.974121,3954.871582,4464.102539,3722.05127,4305.12793,4729.230469,4085.640869,4400,3910.769043
4460,4086.666504,4235.897461,4174.358887,4193.846191,4457.94873,3956.923096,4471.281738,3713.333252,4295.897461,4723.589844,4088.205078,4409.230469,3914.358887
4466.666504,4096.410156,4247.692383,4177.94873,4197.94873,4463.07666,3985.128174,4513.333008,3745.640869,4334.358887,4751.281738,4112.307617,4440,3931.281982
4474.871582,4108.205078,4261.025391,4182.05127,4204.615234,4466.666504,4008.205078,4532.307617,3778.974365,4373.846191,4780.512695,4133.846191,4464.615234,3953.845947
4475.897461,4104.102539,4264.102539,4182.563965,4204.615234,4462.563965,4013.333252,4526.153809,3786.666504,4385.12793,4784.102539,4136.410156,4464.102539,3962.05127
4476.922852,4093.845947,4267.179199,4180,4197.94873,4468.205078,4013.845947,4523.07666,3784.102539,4371.794922,4772.307617,4131.794922,4450.769043,3958.461426
4476.922852,4094.358887,4270.769043,4178.974121,4199.487305,4465.12793,4019.487061,4527.692383,3783.076904,4355.897461,4761.538574,4133.333008,4447.179199,3959.487061
4474.871582,4096.410156,4265.12793,4181.025391,4203.07666,4458.974121,4020,4515.384277,3779.487061,4356.410156,4762.563965,4123.589844,4445.12793,3951.794678
4472.820313,4096.922852,4255.384277,4182.05127,4200,4460.512695,4018.461426,4501.025391,3771.794678,4356.410156,4759.487305,4105.641113,4437.94873,3934.871582
4474.871582,4102.05127,4256.922852,4180.512695,4200.512695,4461.538574,4028.717773,4522.563965,3771.794678,4351.281738,4752.820313,4110.256348,4444.102539,3936.410156
4475.897461,4097.94873,4263.07666,4181.538574,4201.538574,4467.692383,4029.743408,4531.794922,3770.769043,4345.12793,4751.794922,4116.922852,4445.12793,3939.487061
4471.281738,4094.358887,4254.358887,4184.615234,4203.07666,4462.05127,4024.102539,4510.769043,3768.205078,4342.05127,4748.205078,4105.641113,4431.794922,3926.153809
4472.820313,4103.07666,4253.333008,4187.692383,4205.641113,4462.05127,4031.794678,4506.666504,3774.871582,4351.794922,4753.846191,4098.461426,4429.230469,3918.974365
4477.94873,4107.179199,4266.153809,4188.717773,4209.230469,4467.692383,4049.230713,4530.769043,3787.692139,4369.230469,4769.743652,4112.820313,4445.12793,3932.307617
4471.794922,4100,4262.563965,4186.666504,4210.769043,4461.025391,4054.871582,4537.435547,3782.563965,4356.410156,4757.94873,4117.436035,4454.358887,3938.461426
4469.230469,4093.845947,4252.820313,4185.12793,4205.641113,4464.615234,4046.666504,4509.743652,3758.461426,4318.974121,4734.358887,4097.94873,4443.589844,3921.53833
4475.384277,4096.410156,4260,4188.205078,4205.641113,4465.641113,4060.512695,4508.205078,3761.53833,4335.897461,4747.179199,4097.436035,4449.743652,3919.487061
4480,4098.461426,4273.846191,4191.794922,4212.820313,4465.641113,4092.307617,4540.512695,3789.230713,4384.102539,4776.410156,4117.94873,4469.230469,3935.897461
4481.538574,4100.512695,4278.974121,4193.846191,4212.820313,4470.256348,4097.436035,4552.820313,3797.435791,4387.692383,4780,4125.641113,4471.794922,3941.53833
4480.512695,4102.563965,4274.358887,4194.358887,4210.769043,4463.07666,4091.281982,4547.692383,3787.179443,4371.794922,4767.692383,4118.974121,4464.615234,3934.871582
4482.05127,4098.461426,4274.358887,4193.846191,4210.256348,4467.179199,4098.461426,4549.743652,3782.05127,4373.846191,4767.692383,4111.281738,4454.358887,3926.153809
4480.512695,4098.974121,4277.436035,4192.307617,4207.179199,4465.641113,4097.436035,4554.358887,3783.5896,4375.384277,4768.205078,4114.358887,4453.846191,3926.666504
4473.333008,4098.461426,4271.281738,4189.743652,4201.538574,4450.769043,4073.333252,4545.641113,3767.692139,4349.743652,4748.717773,4112.820313,4445.641113,3925.128174
4472.307617,4094.871582,4262.563965,4190.769043,4200.512695,4447.179199,4058.461426,4534.871582,3745.640869,4323.589844,4732.820313,4100,4431.794922,3915.897461
4476.410156,4095.897217,4263.07666,4190.769043,4204.102539,4445.12793,4068.205078,4530.769043,3748.205078,4325.641113,4736.922852,4096.410156,4444.615234,3914.871582
4476.922852,4093.333252,4268.717773,4185.641113,4198.461426,4451.281738,4073.845947,4517.94873,3757.94873,4323.07666,4737.435547,4098.974121,4446.153809,3916.410156
4472.307617,4089.743408,4270.769043,4182.05127,4190.769043,4452.307617,4076.923096,4520.512695,3769.230713,4323.589844,4738.974121,4104.615234,4434.871582,3919.487061
4474.358887,4095.897217,4272.820313,4186.666504,4195.897461,4446.153809,4089.743408,4544.102539,3783.076904,4339.487305,4749.743652,4116.410156,4447.692383,3925.640869
4485.641113,4098.974121,4273.333008,4190.256348,4200.512695,4450.769043,4093.845947,4541.538574,3777.435791,4331.281738,4747.692383,4109.230469,4452.820313,3916.410156
4480.512695,4092.820313,4264.615234,4185.641113,4196.410156,4449.743652,4084.615234,4517.94873,3766.153809,4315.897461,4738.461426,4092.820313,4445.641113,3902.563965
4470.769043,4091.281982,4264.102539,4186.666504,4194.358887,4450.769043,4078.974365,4509.743652,3776.923096,4331.281738,4748.717773,4096.410156,4449.230469,3906.153809
4472.820313,4095.897217,4268.717773,4189.743652,4198.974121,4450.769043,4089.743408,4515.897461,3781.025635,4341.025391,4752.820313,4101.538574,4446.666504,3911.794678
4470.769043,4094.358887,4261.025391,4184.102539,4200.512695,4445.641113,4088.717773,4509.230469,3756.923096,4313.333008,4726.666504,4087.179443,4430.256348,3901.025635
4468.205078,4090.769043,4262.563965,4183.07666,4200.512695,4452.307617,4074.871582,4506.153809,3747.692139,4293.846191,4718.461426,4080.512695,4426.153809,3897.94873
4470.256348,4096.922852,4269.230469,4190.256348,4201.538574,4451.281738,4083.5896,4527.692383,3764.615234,4298.461426,4730.256348,4088.205078,4434.358887,3907.692139
4470.256348,4100,4263.07666,4195.897461,4193.333008,4451.794922,4093.845947,4529.743652,3760.512695,4292.307617,4725.641113,4082.563965,4427.692383,3900.512695
4465.641113,4095.897217,4258.461426,4195.384277,4188.717773,4451.794922,4082.563965,4507.179199,3748.205078,4294.871582,4724.615234,4068.205078,4419.487305,3884.102539
4458.461426,4089.230713,4254.358887,4188.717773,4192.820313,4441.025391,4070.769043,4493.333008,3744.102539,4308.717773,4727.179199,4057.94873,4424.102539,3874.358887
4460.512695,4085.640869,4255.384277,4186.666504,4188.717773,4449.230469,4081.025635,4498.974121,3742.563965,4304.615234,4728.205078,4058.974365,4425.12793,3876.923096
4467.692383,4093.333252,4269.230469,4191.794922,4187.692383,4453.333008,4101.538574,4523.07666,3757.435791,4307.692383,4738.461426,4082.05127,4427.179199,3898.461426
4470.769043,4103.589844,4278.974121,4195.384277,4194.871582,4448.205078,4107.179199,4535.384277,3776.410156,4331.794922,4753.846191,4098.461426,4430.769043,3909.230713
4467.179199,4102.05127,4271.281738,4193.846191,4197.94873,4451.281738,4105.641113,4521.025391,3764.102539,4325.641113,4748.205078,4088.205078,4433.333008,3893.845947
4465.641113,4097.436035,4268.205078,4195.384277,4198.461426,4448.717773,4108.205078,4525.641113,3745.128174,4293.333008,4730.256348,4087.179443,4439.487305,3891.281982
4468.717773,4098.461426,4276.410156,4196.922852,4197.436035,4448.205078,4093.845947,4529.743652,3750.769043,4294.358887,4731.794922,4097.94873,4437.435547,3901.53833
4463.589844,4103.589844,4270.769043,4192.307617,4195.384277,4443.589844,4077.435791,4503.07666,3754.871582,4314.358887,4737.435547,4092.820313,4435.384277,3898.461426
4457.94873,4103.589844,4263.07666,4190.256348,4194.871582,4443.07666,4091.794678,4493.333008,3746.153809,4304.615234,4728.717773,4075.897217,4434.358887,3886.666504
4458.974121,4102.563965,4267.692383,4192.307617,4192.820313,4448.717773,4101.538574,4509.230469,3740.512695,4275.384277,4716.922852,4071.794678,4426.153809,3885.128174
4462.05127,4104.615234,4275.384277,4193.333008,4195.897461,4445.641113,4095.897217,4515.897461,3745.640869,4278.974121,4718.974121,4088.205078,4432.307617,3897.94873
4467.692383,4105.12793,4282.05127,4196.922852,4201.538574,4453.333008,4100.512695,4509.743652,3755.897461,4311.794922,4736.922852,4093.845947,4444.102539,3903.076904
4471.281738,4109.743652,4282.05127,4198.974121,4208.205078,4454.358887,4110.256348,4510.256348,3771.281982,4335.384277,4750.769043,4087.179443,4455.897461,3901.025635
4472.307617,4116.410156,4280.512695,4197.94873,4212.820313,4446.153809,4111.794922,4517.435547,3775.384521,4330.769043,4746.666504,4091.794678,4462.563965,3905.128174
4475.897461,4111.794922,4288.717773,4199.487305,4212.820313,4454.871582,4114.358887,4521.538574,3762.563965,4316.922852,4738.461426,4101.025391,4445.641113,3910.256348
4477.435547,4108.205078,4294.871582,4202.05127,4216.410156,4456.922852,4127.179199,4533.846191,3764.102539,4314.358887,4739.487305,4109.743652,4441.538574,3917.435791
4484.615234,4114.358887,4298.974121,4205.641113,4218.974121,4456.410156,4131.794922,4544.615234,3782.05127,4320.512695,4750.769043,4118.974121,4469.230469,3926.153809
4486.153809,4114.871582,4298.974121,4204.102539,4214.871582,4455.897461,4127.179199,4537.94873,3786.666504,4331.794922,4755.897461,4117.436035,4480.512695,3925.640869
4473.333008,4104.102539,4285.12793,4194.871582,4209.743652,4450.256348,4120.512695,4516.922852,3757.435791,4313.333008,4731.281738,4100.512695,4453.333008,3908.717773
4474.871582,4103.589844,4288.205078,4194.358887,4211.794922,4455.897461,4121.025391,4514.358887,3743.076904,4293.333008,4724.102539,4101.025391,4437.435547,3906.666504
4485.641113,4118.461426,4305.12793,4201.538574,4217.94873,4456.410156,4135.384277,4539.487305,3775.897461,4327.692383,4750.256348,4130.256348,4464.615234,3932.820313
4480,4116.922852,4299.487305,4198.974121,4214.871582,4455.897461,4130.769043,4532.820313,3778.974365,4333.333008,4748.717773,4130.769043,4472.820313,3934.358887
4470.769043,4108.205078,4283.589844,4190.256348,4207.692383,4454.358887,4114.358887,4503.589844,3745.640869,4289.230469,4723.589844,4102.05127,4447.179199,3907.692139
4474.871582,4111.281738,4284.615234,4192.307617,4210.256348,4450.769043,4121.025391,4507.179199,3742.563965,4286.153809,4722.05127,4096.410156,4444.102539,3902.05127
4482.563965,4114.358887,4296.410156,4196.922852,4215.384277,4460.512695,4133.846191,4518.974121,3761.025635,4310.769043,4733.846191,4107.179199,4462.563965,3915.384521
4480.512695,4113.846191,4300,4193.846191,4211.281738,4458.974121,4136.922852,4524.102539,3770.769043,4315.897461,4738.461426,4114.871582,4467.179199,3926.666504
4481.025391,4114.871582,4301.538574,4192.307617,4206.666504,4454.871582,4132.820313,4524.615234,3770.769043,4319.487305,4742.563965,4120.512695,4453.333008,3930.769043
4482.05127,4112.820313,4302.05127,4194.871582,4208.717773,4457.94873,4129.230469,4510.769043,3761.53833,4314.871582,4738.974121,4118.974121,4452.820313,3928.205078
4477.94873,4113.333008,4298.461426,4196.410156,4213.333008,4453.333008,4136.922852,4509.230469,3755.384521,4294.358887,4726.666504,4121.538574,4472.820313,3930.256348
4479.487305,4115.384277,4298.974121,4195.384277,4212.820313,4458.461426,4133.333008,4509.230469,3744.615234,4277.436035,4717.94873,4126.666504,4480,3932.307617
4487.692383,4117.94873,4303.07666,4195.384277,4213.333008,4454.871582,4118.461426,4498.461426,3743.5896,4295.897461,4725.12793,4135.384277,4490.769043,3943.5896
4489.743652,4118.461426,4306.666504,4195.384277,4214.358887,4448.205078,4121.025391,4495.384277,3758.974365,4322.563965,4740.512695,4146.666504,4513.846191,3958.974365
4487.692383,4116.410156,4306.153809,4194.358887,4213.333008,4457.435547,4138.461426,4506.153809,3760,4314.358887,4740,4146.153809,4525.12793,3957.435791
4491.794922,4116.410156,4307.179199,4194.358887,4215.384277,4458.974121,4156.410156,4538.461426,3770.256348,4320.512695,4746.153809,4153.333008,4544.102539,3965.640869
4497.435547,4116.922852,4313.333008,4196.410156,4214.871582,4462.05127,4157.436035,4555.384277,3805.128174,4365.641113,4777.435547,4172.820313,4567.179199,3990.256348
4495.897461,4120.512695,4314.871582,4197.94873,4216.410156,4460,4148.717773,4532.820313,3824.102539,4397.435547,4795.384277,4178.974121,4578.974121,3997.435791
4494.871582,4120,4311.794922,4196.410156,4218.461426,4453.846191,4151.281738,4511.794922,3800.512695,4368.205078,4771.281738,4171.281738,4578.974121,3985.128174
4495.384277,4110.256348,4311.281738,4194.871582,4215.897461,4464.102539,4160.512695,4517.94873,3766.666504,4313.846191,4740.512695,4168.717773,4569.743652,3981.025635
4492.307617,4107.692383,4312.820313,4194.871582,4217.94873,4463.589844,4168.717773,4532.820313,3770.769043,4320,4743.589844,4178.974121,4573.846191,3992.307617
4495.384277,4111.794922,4320,4197.436035,4221.025391,4462.05127,4171.794922,4529.230469,3798.461426,4369.743652,4772.820313,4187.692383,4587.179199,3997.435791
4496.922852,4109.230469,4322.05127,4197.436035,4221.538574,4465.12793,4177.436035,4524.615234,3809.743408,4387.179199,4784.615234,4187.692383,4595.897461,3992.820313
4493.333008,4106.666504,4323.589844,4196.922852,4224.615234,4464.615234,4193.333008,4550.769043,3811.281982,4383.07666,4778.974121,4196.410156,4596.410156,3998.974365
4501.538574,4111.794922,4338.461426,4203.07666,4226.153809,4473.846191,4205.12793,4571.794922,3827.692139,4404.615234,4794.871582,4220,4596.410156,4017.435791
4503.07666,4114.871582,4342.05127,4203.589844,4225.12793,4467.179199,4202.563965,4552.307617,3836.923096,4423.07666,4803.07666,4228.205078,4609.230469,4024.102539
4494.358887,4106.153809,4331.281738,4197.436035,4223.07666,4460,4198.974121,4536.410156,3828.205078,4409.743652,4789.230469,4211.281738,4614.871582,4008.717773
4492.820313,4106.153809,4333.846191,4199.487305,4222.563965,4460,4214.871582,4560.512695,3837.435791,4401.538574,4790.256348,4205.12793,4612.820313,4001.53833
4491.794922,4108.205078,4332.820313,4203.589844,4221.538574,4443.589844,4230.769043,4570.256348,3845.640869,4404.615234,4788.717773,4204.615234,4606.153809,4002.563965
4485.641113,4096.410156,4323.07666,4197.94873,4216.922852,4445.12793,4228.205078,4550.256348,3825.128174,4392.307617,4769.230469,4179.487305,4582.563965,3983.076904
4482.563965,4091.281982,4316.922852,4191.794922,4215.897461,4451.281738,4226.666504,4543.589844,3803.5896,4368.717773,4754.871582,4162.563965,4565.641113,3966.153809
4483.589844,4092.307617,4313.333008,4192.820313,4213.846191,4445.641113,4224.615234,4532.307617,3793.333252,4354.871582,4753.333008,4166.666504,4555.897461,3966.153809
4485.12793,4092.307617,4317.436035,4194.358887,4210.256348,4445.641113,4228.205078,4528.717773,3807.179443,4371.281738,4769.743652,4180.512695,4560,3973.845947
4488.205078,4098.974121,4326.666504,4194.358887,4213.846191,4447.692383,4240.512695,4545.12793,3833.333252,4401.538574,4785.12793,4204.102539,4587.179199,3987.179443
4489.743652,4100.512695,4329.743652,4196.410156,4215.897461,4448.205078,4243.07666,4548.205078,3834.358887,4402.563965,4784.102539,4210.256348,4588.717773,3983.5896
4481.538574,4096.922852,4323.07666,4194.358887,4211.281738,4418.461426,4252.307617,4567.179199,3836.410156,4400.512695,4784.102539,4201.538574,4572.820313,3970.769043
4474.358887,4093.845947,4316.922852,4191.794922,4204.615234,4383.589844,4260,4585.641113,3847.179443,4407.179199,4786.153809,4195.897461,4570.256348,3964.102539
4467.179199,4083.076904,4306.153809,4185.641113,4195.897461,4386.153809,4255.384277,4552.820313,3824.615234,4386.153809,4770.769043,4174.358887,4544.615234,3942.05127
4453.846191,4069.230713,4285.641113,4176.922852,4191.281738,4387.692383,4265.641113,4515.384277,3769.743408,4330.256348,4726.153809,4138.461426,4504.102539,3907.692139
4449.743652,4066.666504,4280.512695,4176.922852,4188.717773,4388.717773,4276.410156,4510.769043,3744.615234,4295.384277,4709.743652,4130.256348,4490.256348,3898.461426
4456.410156,4075.897217,4287.692383,4179.487305,4187.179199,4390.769043,4260.512695,4509.743652,3767.692139,4322.05127,4737.94873,4152.307617,4490.769043,3913.333252
4464.615234,4076.410156,4278.974121,4177.436035,4187.179199,4382.05127,4235.384277,4489.230469,3775.897461,4337.94873,4741.025391,4150.256348,4481.538574,3908.717773
4463.07666,4064.102539,4267.179199,4176.922852,4182.563965,4387.692383,4232.820313,4470.769043,3755.384521,4310.769043,4719.487305,4126.666504,4477.435547,3887.179443
4455.384277,4066.153809,4271.794922,4181.025391,4183.589844,4388.205078,4255.897461,4495.897461,3758.974365,4307.692383,4721.025391,4132.820313,4488.717773,3888.205078
4456.922852,4077.435791,4283.07666,4184.615234,4187.179199,4391.794922,4277.94873,4537.435547,3785.128174,4335.897461,4745.641113,4151.281738,4489.743652,3899.487061
4456.922852,4075.897217,4280.512695,4180.512695,4183.07666,4394.871582,4289.743652,4542.563965,3790.769043,4340,4750.256348,4149.230469,4481.538574,3896.923096
4452.307617,4069.743408,4274.871582,4176.922852,4183.589844,4387.692383,4308.717773,4538.974121,3774.871582,4316.922852,4727.692383,4142.563965,4474.358887,3893.845947
4453.333008,4068.717773,4277.436035,4182.563965,4188.205078,4396.410156,4336.410156,4550.256348,3766.153809,4307.179199,4721.538574,4135.897461,4458.461426,3891.794678
4448.717773,4064.615234,4273.846191,4184.102539,4189.230469,4396.922852,4341.025391,4540,3763.076904,4310.769043,4726.666504,4126.666504,4443.589844,3884.615234
4447.179199,4060.512695,4268.717773,4181.025391,4187.179199,4391.794922,4320,4511.794922,3757.435791,4308.717773,4726.153809,4122.563965,4435.897461,3876.923096
4457.435547,4066.153809,4273.333008,4185.12793,4190.256348,4396.922852,4319.487305,4516.410156,3766.153809,4310.769043,4731.281738,4127.692383,4447.179199,3881.53833
4460,4069.230713,4278.461426,4191.794922,4194.871582,4395.897461,4337.94873,4532.820313,3776.410156,4321.538574,4736.922852,4134.358887,4469.743652,3890.256348
4458.461426,4069.743408,4282.563965,4194.358887,4198.974121,4392.307617,4348.717773,4541.538574,3784.102539,4333.333008,4745.12793,4135.384277,4469.743652,3888.205078
4461.538574,4074.871582,4284.102539,4194.358887,4204.615234,4380.512695,4361.538574,4558.974121,3797.435791,4348.205078,4755.384277,4130.256348,4460,3883.5896
4458.974121,4071.281982,4278.461426,4193.846191,4201.025391,4379.487305,4367.179199,4540,3781.025635,4329.743652,4741.538574,4113.846191,4446.666504,3872.820313
4460,4068.205078,4281.025391,4195.897461,4200.512695,4386.666504,4369.230469,4517.94873,3763.076904,4308.717773,4730.769043,4112.820313,4444.615234,3875.384521
4469.743652,4075.384521,4297.94873,4202.563965,4208.717773,4379.487305,4387.692383,4554.358887,3796.410156,4350.256348,4758.974121,4143.07666,4470.256348,3904.102539
4473.846191,4070.769043,4307.692383,4207.692383,4208.717773,4383.589844,4393.846191,4573.846191,3825.128174,4391.794922,4785.641113,4154.358887,4480,3914.871582
4473.333008,4064.615234,4304.615234,4208.717773,4208.205078,4385.12793,4386.153809,4550.256348,3815.897461,4376.410156,4776.410156,4147.692383,4482.05127,3909.743408
